Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
b561aaa7-28c0-4839-8238-4dd5ddc0bed3,1971-09-08,,999-12-6641,S99989842,X24110921X,Mr.,Melvin857,Hyatt152,,,M,white,hispanic,M,Ojai  California  US,509 Swaniawski Trace Apt 68,Montebello,California,Los Angeles County,90022,34.02350769901516,-118.08467612302505,1306352.7,6003.45
84c7104b-a99e-42a7-9ca9-6932cc6812e6,1999-01-27,,999-69-2157,S99975195,X36316704X,Ms.,Corina534,Ernser583,,,,white,nonhispanic,F,San Jose  California  US,531 McLaughlin Terrace Unit 12,Los Angeles,California,Los Angeles County,90006,33.97943754870616,-118.38041305433539,491047.98,3780.6
b4c05c62-76c2-46b9-b98d-921c44e61fca,1990-09-17,,999-40-9688,S99970686,X56074775X,Mr.,Gabriel934,Tejada731,,,M,white,hispanic,M,Gaudalajara  Jalisco  MX,533 Hansen Neck Unit 79,Danville,California,Contra Costa County,94507,37.817925357802835,-121.97797530154874,612876.84,4511.0
026f8e1b-d9fe-4ab7-a020-54f65d165061,1957-05-25,,999-51-2818,S99968749,X37680982X,Mr.,Jarrod316,Schinner682,,,M,white,nonhispanic,M,Riverside  California  US,581 King Mall Apt 78,San Diego,California,San Diego County,92065,32.958881265906506,-116.96096680081149,1520378.18,7151.299999999999
3b92d1bc-2ab6-4257-ad71-98eb66397105,1929-10-04,2019-12-17,999-35-5499,S99930976,X38789993X,Ms.,Maricela194,Windler79,,,S,white,hispanic,F,Fresno  California  US,983 Hodkiewicz Trail Apt 23,Stanton,California,Orange County,90680,33.77649075740109,-117.95680140491585,1445588.5699999998,61030.049999999996
9dccb44a-a75b-4692-b6dc-3211816d8e36,2006-01-04,,999-10-8132,,,,Brady998,McClure239,,,,white,nonhispanic,M,Fresno  California  US,624 Ullrich Avenue Apt 14,Vallejo,California,Solano County,94590,38.078712838254155,-122.24081770438261,383703.52,3354.5499999999997
f32f15c5-91c8-4938-88ec-90716f3a43c8,2010-09-24,,999-24-8909,,,,Rosalia943,Cintrón695,,,,white,hispanic,F,Panama City  Panama  PA,563 Nienow Skyway Unit 15,Beaumont,California,Riverside County,92320,33.95333243767182,-117.00655199579296,246129.62,2968.7
aa06cb15-ea6e-4487-a692-8fe085967413,1921-10-18,1986-11-03,999-84-6258,S99987787,X29430783X,Mrs.,Rozanne215,Schowalter414,,Daniel959,M,white,hispanic,F,Santa Clara  California  US,949 Larkin Lane Suite 28,Shafter,California,Kern County,93206,35.61317147508393,-118.9877385674826,1551526.69,14343.28
cd8ff3f8-8031-450c-bb33-819a0b1d794a,2012-11-20,,999-80-9022,,,,Micheline936,Grant908,,,,white,hispanic,F,Salinas  California  US,195 Yost Trafficway Suite 80,Victorville,California,San Bernardino County,92394,34.50882691787735,-117.3584992154738,165690.95,2404.45
7bbcc432-5fd1-4b30-8a0f-886c3c87240b,2006-12-31,,999-86-6363,,,,Raymundo71,Luettgen772,,,,white,nonhispanic,M,La Puente  California  US,994 Rogahn Parade,Redding,California,Shasta County,96002,40.55625208667048,-122.37115207955304,41140.25,3981.35
d429fdb6-4c2a-439c-be01-db694e0b1b09,1945-10-09,,999-84-7077,S99992767,X70465260X,Mr.,Salvatore257,Towne435,,,M,white,nonhispanic,M,Inglewood  California  US,913 Gislason Camp Apt 41,Walnut Creek,California,Contra Costa County,94595,37.87000507413926,-121.98933812441395,1681513.35,11534.21
396d5d84-fc45-4525-aff3-7189cd7fb841,1983-08-06,,999-94-7187,S99955904,X80585099X,Ms.,Estela596,Haley279,,,S,white,hispanic,F,Atwater  California  US,587 Jast Burg Suite 37,Hayward,California,Alameda County,,37.679676023284486,-122.10688357551987,914004.49,9349.96
13835baa-0c8a-4696-99d3-c65d044201e1,1986-01-03,,999-56-7615,S99940827,X21637444X,Mr.,Junior695,Kris249,,,S,asian,nonhispanic,M,San Diego  California  US,716 Bradtke Road Unit 90,Santee,California,San Diego County,92020,32.86586605331966,-116.88776800507452,713283.9299999999,4690.05
4e4cf8fe-93c1-4d6b-a8ae-b3051c3e8787,1914-06-02,,999-26-1198,S99948596,X74037200X,Ms.,Faye439,Ortiz186,,,S,white,nonhispanic,F,El Centro  California  US,864 Murray Center Suite 75,Huntington Beach,California,Orange County,92648,33.72447359195342,-118.01994039751669,1588725.79,54586.520000000004
8a501516-89c3-4e4b-a241-9a95f2b7b429,1921-10-18,1993-05-10,999-41-4779,S99982936,X44645656X,Mrs.,Roselle682,Carroll471,,Hermiston71,M,white,hispanic,F,Visalia  California  US,221 Murray Trafficway,Shafter,California,Kern County,,35.55112769267398,-118.95664062058287,1388373.88,22223.43
15cf544b-5e43-4f88-b24b-e7f3bdf523a2,1987-10-17,,999-60-1783,S99943066,X4280109X,Mr.,Branden904,Rohan584,,,S,asian,nonhispanic,M,Livermore  California  US,577 Cummerata Mill Apt 9,Hemet,California,Riverside County,92543,33.75392173413202,-116.90918931815922,113112.36,44857.68000000001
8f9ed313-79a8-43d8-b10d-45cfc6b2377f,1960-02-24,2015-09-20,999-77-3350,S99997751,X12194326X,Mrs.,Natisha940,Doyle959,,Monahan736,M,white,hispanic,F,Oakland  California  US,423 Hand Well Suite 75,Huntington Park,California,Los Angeles County,90058,33.997962466036626,-118.18625438902585,167312.41,11644.95
f9d363d9-f923-4c9f-8d0a-0f4914d1af55,1929-10-04,2002-11-14,999-74-2066,S99942284,X1980386X,Mrs.,Mica978,Ankunding277,,West559,M,white,hispanic,F,Moreno Valley  California  US,343 Shields Terrace Suite 15,Stanton,California,Orange County,92841,33.78096413088434,-117.98236709426263,1350180.5899999999,294004.73
fe9e6b2e-87ae-48b3-80d4-ee6b7a3df787,1960-01-18,,999-94-2335,S99930643,X9992127X,Mrs.,Emiko501,Lemke654,,Nicolas769,M,asian,nonhispanic,F,San Francisco  California  US,548 Schowalter Divide Suite 37,Santa Clarita,California,Los Angeles County,91390,34.46722515321587,-118.45253733162502,1388797.75,23985.929999999997
f21416d0-73d6-441b-8b1b-25656602751f,1954-05-15,,999-38-3292,S99981433,X31690268X,Mr.,Tony646,Cartwright189,,,M,white,nonhispanic,M,Highland  California  US,290 Dickens Gateway Apt 83,West Covina,California,Los Angeles County,91723,34.04317422899465,-117.90438881471471,1425248.97,21752.91
d905b0d8-b168-4bda-99ee-f5b1f87d9e28,2017-04-03,,999-13-5382,,,,Rueben647,Rippin620,,,,white,nonhispanic,M,Ontario  California  US,704 Bernhard Meadow,Napa,California,Napa County,94558,38.26196564463203,-122.26238965461816,82267.51000000001,1803.56
ddee696d-88a0-4271-915e-16440bfbec5b,1992-07-11,2010-11-09,999-37-4982,S99929226,,Mr.,Robt687,Dietrich576,,,,white,hispanic,M,Visalia  California  US,537 Cremin Gate Unit 58,San Jose,California,Santa Clara County,95148,37.28555850076965,-122.0801993005478,5123.83,0.0
1e1b7861-b78e-4930-a607-43b866732cc0,1985-12-08,,999-15-8504,S99981258,X59773669X,Mr.,Aldo414,Cole117,,,S,asian,nonhispanic,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,892 Batz Tunnel,San Diego,California,San Diego County,92132,33.00791254754847,-117.12542983336874,755458.85,8535.259999999998
e202e6ef-0a59-47a5-8ac7-2cb7f2697c19,1936-11-21,,999-55-5447,S99962724,X62942589X,Mr.,Abe604,Gutmann970,,,S,asian,nonhispanic,M,Los Angeles  California  US,854 Bartoletti Mall Unit 47,Brentwood,California,Contra Costa County,94513,37.94975239757243,-121.7039345270806,1705663.08,18979.94
3d690939-a73b-4b7f-a600-5676b4774542,2009-08-01,,999-95-2624,,,,Jorge Luis88,Matías497,,,,white,hispanic,M,Santiago  Santiago Province  CL,509 Jerde Lock,Redlands,California,San Bernardino County,92354,34.00470434049935,-117.27195752433585,275937.08,3286.25
7a5b4684-3e3a-4b20-b98f-b9749d4769f3,2009-03-19,,999-18-1137,,,,Barbara209,Casares724,,,,white,hispanic,F,Gaudalajara  Jalisco  MX,779 Halvorson Trafficway Apt 87,Porterville,California,Tulare County,,36.08121735412015,-119.01263564838989,34688.5,3732.7599999999998
6a20fd88-4037-491e-a2fd-0f009feb5be2,1995-08-15,,999-10-1550,S99967687,X79743761X,Ms.,Jason347,Franecki195,,,,white,nonhispanic,F,Bell Gardens  California  US,411 Champlin Crossing Apt 65,Pico Rivera,California,Los Angeles County,90606,34.075154709175976,-118.0770279691236,588403.15,6635.29
68f850e9-c738-4ded-91f7-59f1c99e2ab9,1992-07-11,,999-72-8919,S99945657,X73488007X,Mr.,Jules135,Purdy2,,,M,white,hispanic,M,Lancaster  California  US,724 Frami Terrace,San Jose,California,Santa Clara County,95050,37.306661182973706,-121.92439638541158,6400.049999999999,0.0
43de897c-0e4a-4c04-a442-60098dcb0c8b,1993-05-25,,999-48-9450,S99943666,X5561165X,Mr.,Josue598,Armstrong51,,,M,white,nonhispanic,M,Bakersfield  California  US,925 Lindgren Manor,Hesperia,California,San Bernardino County,92392,34.50736285291234,-117.3994801335542,559251.42,4807.599999999999
c393df7e-7b06-4388-af91-6cd270496981,1929-10-04,1991-04-29,999-44-8781,S99929624,X2792337X,Mrs.,Teresa94,Schoen8,,Bogan287,M,white,hispanic,F,Indio  California  US,1010 Lockman Track,Stanton,California,Orange County,92844,33.80667905877931,-117.96882039177557,1368424.41,12335.05
ed6d19ad-60d7-4ce7-a28a-00c1d8fe1a40,1960-02-24,,999-89-9681,S99953814,X75663300X,Ms.,Bettye671,Predovic534,,,S,white,hispanic,F,Monrovia  California  US,572 Schamberger Knoll Suite 18,Huntington Park,California,Los Angeles County,90255,34.00463266697385,-118.24212261420725,181654.32,13338.48
5da93f65-e470-4537-a8d0-400e6c8338ba,1966-03-03,,999-58-8000,S99998937,X7685188X,Ms.,Paulina892,Reinger292,,,S,white,nonhispanic,F,Rancho Cucamonga  California  US,370 Rogahn Skyway,Rialto,California,San Bernardino County,92377,34.113306758373845,-117.37772034449637,1206126.7,11207.28
4da6cd49-44dc-447e-8725-6cefaed76957,1954-04-04,2011-06-19,999-50-8242,S99911933,X71913765X,Mr.,Brain142,Braun514,,,M,asian,hispanic,M,Santa Cruz  California  US,1091 Hodkiewicz Drive Apt 15,Torrance,California,Los Angeles County,,33.87539706336406,-118.25788546256257,1397032.3199999998,7278.099999999999
a9f23d58-35ec-41de-bf6a-a24b6062d79d,1944-12-06,1967-07-07,999-59-2382,S99956018,X9976246X,Mr.,Jeff859,Bartoletti50,,,,white,nonhispanic,M,San Diego  California  US,848 Borer Hollow Suite 10,Covina,California,Los Angeles County,91773,34.05265481895028,-117.8785560207898,466156.08999999997,2370.6
8991c6d2-9db7-4d50-93fc-bf8d2affc0b1,1921-10-18,,999-74-4840,S99988014,X43750841X,Mrs.,Edelmira985,Kozey370,,Funk324,M,white,hispanic,F,San Jose  California  US,319 Donnelly Junction Apt 0,Shafter,California,Kern County,,35.60763984186413,-119.01315344318519,1476676.6099999999,40356.89
f781d942-3b34-4168-9306-2b714d56bfe5,2015-08-04,,999-39-2178,,,,Tory770,Funk324,,,,native,hispanic,M,Whittier  California  US,693 Cole Approach,Perris,California,Riverside County,92571,33.78281840898783,-117.29890363023851,112310.0,2123.6
33f9a28e-a638-4de8-9749-8c9caa2391c5,1951-09-07,,999-21-1603,S99912354,X37056759X,Mrs.,Louetta798,Armstrong51,,Stroman228,M,asian,nonhispanic,F,San Jose  California  US,960 Sawayn Mall Apt 62,Menlo Park,California,San Mateo County,94028,37.40939113889798,-122.20606304616425,1470117.8099999998,45663.67
ab2c63b1-586f-41df-a03d-fdcc72991b0e,2009-06-15,,999-47-3202,,,,Apolonia139,Senger904,,,,white,nonhispanic,F,San Francisco  California  US,389 Russel Forge,Chula Vista,California,San Diego County,91914,32.692229827818466,-116.9283590159479,227230.99,3297.95
99047e15-9630-4881-89b4-87af6d481efb,1951-02-05,,999-40-8582,S99988417,X21138488X,Mr.,Nicolás801,Linares712,,,M,white,hispanic,M,Gaudalajara  Jalisco  MX,278 Johnston Frontage road Apt 37,Los Angeles,California,Los Angeles County,91214,34.22398835864342,-118.43024618863915,232404.23,25183.01
4bf91fe8-7472-4cc2-9360-3c6e68c61cef,2012-04-26,,999-91-1515,,,,Shani239,Buckridge80,,,,white,nonhispanic,F,Lake Forest  California  US,439 Olson Pathway,San Diego,California,San Diego County,92145,32.72894277729875,-117.24753493774026,167011.66999999998,2545.2999999999997
6f3d5158-9d95-4fd4-af75-fc0a0870cd4c,1998-09-03,,999-19-4325,S99999282,X50443337X,Mr.,Gabriel934,Quiñónez764,,,,white,hispanic,M,San Salvador  El Salvador  SV,224 Kulas Run,Los Angeles,California,Los Angeles County,91436,34.00415449462797,-118.30432589854016,474290.37,5057.5199999999995
e7b3e96e-6aca-4314-a392-1739ad4bb95d,1984-03-06,,999-68-1028,S99985433,X87430295X,Mr.,Renato359,Weimann465,,,M,asian,nonhispanic,M,Los Angeles  California  US,397 Veum Course,San Marcos,California,San Diego County,92009,33.085966760861844,-117.19524929321611,744815.26,3429.1
7bc54039-8119-49cf-8b51-985ad4ee849f,1954-04-04,,999-44-8172,S99926092,X4153285X,Mr.,Vince741,Kautzer186,,,M,asian,hispanic,M,Walnut  California  US,1014 Kilback Drive Suite 7,Torrance,California,Los Angeles County,90717,33.86473738404264,-118.30125035269886,1336392.42,6519.7
a46cdaa3-da7b-463f-8df5-8e99e3e5ae4d,1944-12-06,2008-02-13,999-97-9570,S99922148,X71897530X,Mr.,Cody889,Ondricka197,,,M,white,nonhispanic,M,Lancaster  California  US,855 Hickle Street,Covina,California,Los Angeles County,91791,34.135514718566924,-117.85722101975591,1321720.44,6679.15
b9ba6d6d-4f55-4f63-a417-f2cec7aa4147,1951-03-11,,999-14-4786,S99931298,X37975928X,Mrs.,Sandy901,Huel628,,Roberts511,M,white,nonhispanic,F,Chula Vista  California  US,272 Maggio Orchard,Tracy,California,San Joaquin County,95377,37.647580371808246,-121.38055245371902,1383538.49,23028.129999999997
20564a80-544d-408e-b329-54fc2ea8988e,1929-10-04,2009-01-02,999-64-3098,S99941546,X13295898X,Ms.,Catarina933,Jacobi462,,,S,white,hispanic,F,Walnut Creek  California  US,720 Schoen Landing Apt 64,Stanton,California,Orange County,92844,33.82667568241677,-118.01772299188409,1732238.65,9162.529999999999
97b66a58-399f-4168-8f1a-6c1deedc2748,1962-02-20,,999-57-1359,S99974811,X63923172X,Mr.,Jeffry142,Mohr916,,,M,asian,nonhispanic,M,Ho Chi Minh City  Gia Định  VN,836 Green Approach Apt 38,Los Angeles,California,Los Angeles County,90071,34.21897433049157,-118.49145327197238,1199549.48,6491.4
2f1d0877-6c8a-4031-81d4-a9adaba4ba4d,1946-03-21,,999-75-1522,S99973513,X51552377X,Mr.,Markus389,Streich926,,,M,white,hispanic,M,Gardena  California  US,221 Simonis Highlands,Montclair,California,San Bernardino County,91710,34.071501972774996,-117.69906820717695,266106.48,35845.52
1ea41b84-ad69-4422-abdf-1dc41d383c87,2003-08-25,,999-26-6269,S99993060,,,Joannie32,Ryan260,,,,white,nonhispanic,F,Hermosa Beach  California  US,696 Paucek Stravenue,San Francisco,California,San Francisco County,94117,37.7702549046583,-122.4887755191836,446945.45,3151.25
646c74ea-c0fb-4cf7-91a2-aa4b2dddad76,2020-05-14,,999-95-5662,,,,Perry780,Flatley871,,,,white,nonhispanic,M,El Cajon  California  US,474 Bernhard Light,Turlock,California,Stanislaus County,,37.520301703031414,-120.87374187831117,3800.0,145.85
0ed42ea2-a439-43e0-bca3-b3c4698c6155,2004-10-18,,999-78-3714,,,,Jennell254,Bogan287,,,,white,nonhispanic,F,Pittsburg  California  US,502 Doyle Route,Yucaipa,California,San Bernardino County,,34.0112444694669,-116.99084099201974,416941.51,3170.4
dce7bbf5-5bd1-4c49-97f6-5ad26cbf7f1b,2012-11-17,,999-29-9130,,,,Evangelina20,Koss676,,,,white,nonhispanic,F,Antioch  California  US,696 Schimmel Ramp,Santa Ana,California,Orange County,92706,33.70658000965204,-117.81952073448633,23604.35,729.25
96bb76c1-7142-43af-9b47-9d775da516e9,2018-09-28,,999-59-7053,,,,Dave764,Hauck852,,,,white,nonhispanic,M,Rancho Palos Verdes  California  US,1006 Cummerata Camp,Inglewood,California,Los Angeles County,90045,33.980869129496675,-118.35986858630146,46200.0,1166.8
5c8e97a3-1e26-4b78-8cd4-ff70007c01e1,1953-12-16,,999-15-6464,S99975068,X66905149X,Mr.,Dario75,Bailey598,,,M,asian,nonhispanic,M,Busan  Busan  KR,447 Boyle Course,San Mateo,California,San Mateo County,94402,37.557157846069714,-122.35236405806593,66665.23,6130.5599999999995
352edd89-4435-4aa5-b070-ccd40c85ad46,2011-12-16,,999-55-7752,,,,Luisa710,Valenzuela371,,,,white,hispanic,F,Caracas  Capital District  VE,943 Krajcik Port,Huntington Beach,California,Orange County,92683,33.772521542289546,-118.1237553867038,26315.19,875.1
bed455d6-55fe-4363-a7b8-774cb2127122,1956-08-23,,999-93-9519,S99981704,X67577639X,Mr.,Raúl937,Leiva147,,,S,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,461 Hamill Center Apt 27,Los Angeles,California,Los Angeles County,90089,34.0054090501152,-118.39053021882289,1393079.86,21949.769999999997
bcabca92-ef63-48f6-adb3-9422f0f74bc7,2013-03-15,,999-64-4275,,,,Lavern240,Bosco882,,,,white,hispanic,M,Berkeley  California  US,463 Stanton Mill Unit 63,Beverly Hills,California,Los Angeles County,90211,34.023376774171766,-118.34319673028291,176664.33,2576.15
74303406-ae39-4649-b95d-24a631c1125f,1948-06-15,,999-96-9298,S99978172,X86253565X,Mrs.,Khadijah960,Frami345,,Bartoletti50,M,black,nonhispanic,F,Fontana  California  US,938 Larkin Crossing Unit 18,Oakland,California,Alameda County,94577,37.8595139016469,-122.26258800348171,1496685.15,13962.6
89eb60e5-d12d-41d1-826c-8c5b74251136,1929-10-04,1987-01-09,999-21-5605,S99918596,X88181312X,Ms.,Sheila338,Smith67,,,S,white,hispanic,F,Lynwood  California  US,1082 Stehr Trailer,Stanton,California,Orange County,90680,33.81512764993734,-117.92903905633868,1346580.49,6394.7
edc7b121-dd16-4d32-8f3a-26fda0029e29,1944-12-06,,999-16-7369,S99975618,X78569988X,Mr.,Johnny786,Hane680,,,M,white,nonhispanic,M,San Jose  California  US,212 Kovacek Track,Covina,California,Los Angeles County,91724,34.09918909064637,-117.92955576403389,1390493.29,15248.5
c6d3e919-ff0a-4e56-a804-8824ca463e0b,2006-10-06,,999-43-5124,,,,Maria750,Feeney44,,,,white,nonhispanic,M,Anaheim  California  US,708 McCullough Tunnel Apt 65,San Diego,California,San Diego County,92134,32.90577852192102,-117.11021073230145,297607.9,3775.5
9e0fc615-70a2-422a-9c70-c0b1507c1117,1959-12-19,,999-94-5953,S99913425,X66937668X,Ms.,Elvia127,Kessler503,,,S,white,nonhispanic,F,Norwalk  California  US,868 Mitchell Camp Suite 61,Riverside,California,Riverside County,92518,33.84592011309596,-117.28962205593999,149120.22999999998,8592.35
de892a40-0965-4d7f-94c8-e5dde74d6684,1997-08-17,,999-34-5489,S99975604,X23014107X,Mr.,Patrick786,Maggio310,,,,white,nonhispanic,M,Chula Vista  California  US,517 Wunsch Mall,Moreno Valley,California,Riverside County,92557,33.903480120573555,-117.22584563914793,73077.99,14195.12
964346d0-6dd6-451c-b30d-edea25f46868,1980-08-25,,999-76-6528,S99988918,X33844488X,Mrs.,Lacey714,Mohr916,,King743,M,black,nonhispanic,F,Glendale  California  US,654 Klein Dam,Manteca,California,San Joaquin County,95337,37.80193707729099,-121.27339167772142,41500.24,4432.4
31e5b9dc-4089-4c88-bbaf-4b15fd6e9e81,1940-07-05,,999-46-8935,S99962919,X47521275X,Ms.,Lory442,Emmerich580,,,S,white,nonhispanic,F,Munich  Bavaria  DE,122 Williamson Way,San Francisco,California,San Francisco County,94130,37.74410015155298,-122.38008193341379,1502950.58,41706.369999999995
4f359f39-a89b-43c6-8286-51040211bec2,2005-12-17,,999-21-5326,,,,Adela471,Banda20,,,,white,hispanic,F,Guatemala City  Guatemala  GT,869 Renner Path Unit 80,Los Angeles,California,Los Angeles County,91325,34.07127617696047,-118.41352862086367,315922.49,3988.0499999999997
0a55b67f-de97-471b-852b-f794246e421c,1994-02-09,,999-71-3523,S99933806,X21081907X,Mr.,Leon728,Goyette777,,,,asian,nonhispanic,M,Sacramento  California  US,425 Bahringer Highlands,Folsom,California,Sacramento County,,38.54483853756475,-121.21183154990987,639735.85,5745.15
d1ca93c4-9e61-4120-91a9-884a5babf22c,1999-09-23,,999-42-9921,S99979457,X85543636X,Mr.,Vicente970,Cisneros174,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,627 Walker Parade,Pacific Grove,California,Monterey County,93953,36.585705917375506,-121.92255017240656,425000.8,3278.8999999999996
242b5aba-7047-45fd-88e5-67cc1bb6f119,1957-07-06,1969-02-03,999-95-1122,,,,Diana207,Irizarry542,,,,asian,hispanic,F,Santo Domingo  National District  DO,590 Miller Track,Los Angeles,California,Los Angeles County,91505,34.19579400954741,-118.2975225795731,36704.33,2403.7999999999997
e0d65164-2307-4186-8a65-08e252f14fb8,2003-09-18,,999-60-9502,S99958521,,,Lilli892,Lueilwitz711,,,,white,nonhispanic,F,Bakersfield  California  US,1021 Batz Rue Apt 82,Ceres,California,Stanislaus County,95307,37.571616605856214,-121.13940693223,425939.24,4308.15
915f10e6-3120-4c3d-bc3e-ac844803cd24,1993-06-04,,999-89-1723,S99978957,X46107953X,Mr.,Shirley182,Sporer811,,,,white,nonhispanic,M,San Diego  California  US,129 Bailey Vale Apt 15,Galt,California,Sacramento County,95632,38.31390156719167,-121.16151771990643,652139.86,3495.6
acd1b20e-87d4-4cf1-9858-c1367d8792f3,1982-12-16,,999-50-8834,S99976773,X57490903X,Mrs.,Ofelia194,Fadel536,,Donnelly343,M,asian,nonhispanic,F,Riverside  California  US,840 Dach Brook Unit 97,Berkeley,California,Alameda County,94720,37.8598816812156,-122.27893079423869,28489.84,2377.95
7dfc942f-b73b-4e92-8187-205dd2207533,1957-07-06,1983-09-17,999-57-2338,S99985802,X21738758X,Ms.,Isabela97,Páez758,,,,asian,hispanic,F,Roseau  Saint George  DM,401 Bernhard Lodge,Los Angeles,California,Los Angeles County,90717,34.08656192892733,-118.22217901993213,82871.55,5746.269999999999
b5ce20e8-3628-415d-90c4-3c48290f81ed,2006-06-01,,999-10-9896,,,,Bruno518,Cassin499,,,,asian,nonhispanic,M,Seoul  Seoul  KR,886 Johnson Center Apt 91,Oakland,California,Alameda County,94609,37.828504111697036,-122.27802888842992,20559.129999999997,729.25
b4351bec-c374-4cfe-ab53-3cb600f242d4,1993-11-24,,999-46-2247,S99971695,X39568375X,Mr.,Benjamin360,Gleason633,,,,white,hispanic,M,Anaheim  California  US,960 Kuhn Landing,South San Francisco,California,San Mateo County,,37.63855261311282,-122.34233827123029,576537.05,3438.1499999999996
9b3b76cc-1661-45d3-8092-7236e16903f6,1941-07-24,,999-43-4249,S99936326,X11222177X,Mrs.,Alicia629,Rosales49,,Manzanares924,M,asian,hispanic,F,Port-au-Prince  Haiti  HT,1085 Feest Junction Apt 56,Hayward,California,Alameda County,94546,37.69791573058283,-122.00613015839455,1595098.44,14684.99
e381ad93-b2ab-4c03-b79d-6d457b3c4620,2007-07-10,,999-69-5615,,,,Nelida367,Schaden604,,,,white,nonhispanic,F,Los Angeles  California  US,360 Bauch Lane,Bakersfield,California,Kern County,93312,35.373159977901494,-118.9493492025828,15804.129999999997,1020.9499999999999
c981f4fa-cb3e-42ef-8be6-eea77711905d,1929-10-04,2016-10-17,999-54-2642,S99921313,X82796793X,Mrs.,Catherine271,Metz686,,Moore224,M,white,hispanic,F,Oakland  California  US,945 Schumm Forge,Stanton,California,Orange County,92804,33.75076406965861,-117.98604537435882,1542396.69,18824.8
53ca68f8-7686-46fc-becf-17e8aebb6723,2000-08-30,,999-67-9764,S99949016,,Mr.,Eldon28,Murray856,,,,white,nonhispanic,M,Alameda  California  US,767 Larkin Lodge Apt 70,Los Angeles,California,Los Angeles County,90813,34.07910014621062,-118.19965145189303,61040.45,4102.3
bd2ee60e-1479-4904-bc2c-43ca84a8178b,2015-03-23,,999-57-5140,,,,Elisa944,Bonilla161,,,,asian,hispanic,F,Carolina  Puerto Rico  PR,111 Bogisich Corner,Fresno,California,Fresno County,93711,36.705301156144884,-119.75078489496815,128098.45999999999,2122.75
0ec0a53c-6977-4bf0-8d79-aad571619f41,1952-07-28,,999-24-7566,S99993554,X77807774X,Mrs.,Leticia253,Véliz274,,Romo23,M,black,hispanic,F,La Paz  Baja California  MX,534 Pfeffer Gardens Unit 18,Downey,California,Los Angeles County,90240,33.90586178270819,-118.07589193570914,1440647.3699999999,16096.12
5afe45f5-b864-4094-a103-3c061a8335b6,2006-08-30,,999-74-9107,,,,Chase54,Maggio310,,,,white,nonhispanic,M,Corona  California  US,682 Hessel Run Apt 68,Rancho Cucamonga,California,San Bernardino County,91737,34.20324710487219,-117.51779532768131,368757.98,3208.7
306566b5-339e-4daa-96db-25bcdc623716,1991-12-24,2018-07-10,999-15-8950,S99945346,X5633209X,Ms.,Naida467,Armstrong51,,,,white,nonhispanic,F,Los Angeles  California  US,177 Bashirian Trailer Suite 36,Merced,California,Merced County,95340,37.23078311567667,-120.56966776717559,25685.870000000003,944.3500000000001
c00182ab-2b16-492e-b882-67dc5fba22a5,1984-10-28,,999-46-6946,S99912241,X79182260X,Mr.,Rudolf736,Dietrich576,,,M,white,nonhispanic,M,Los Angeles  California  US,247 Cassin Park,Chula Vista,California,San Diego County,91950,32.62167170418289,-117.0657083206536,731145.21,3494.95
5304a354-5b96-4796-8bc7-762f74a1f778,2005-01-06,,999-51-4746,,,,Vernon254,Schuster709,,,,white,nonhispanic,F,Lancaster  California  US,437 Pollich Road Unit 69,San Jose,California,Santa Clara County,,37.28008373396158,-122.00905551474867,373518.46,3999.75
18e49909-9c1a-4dfb-8d65-43dfb382c3b0,1982-04-20,,999-32-7409,S99963401,X31365922X,Mrs.,Viola977,Murphy561,,Rohan584,M,white,nonhispanic,F,Bakersfield  California  US,790 Rogahn Vista Apt 9,Oakdale,California,Stanislaus County,,37.82241930764721,-120.795676703656,929808.82,5722.7
36db93af-3786-41b6-affd-5c7b9ea99899,2012-09-07,,999-55-5094,,,,Claudio955,Brito172,,,,white,hispanic,M,Carolina  Puerto Rico  PR,735 Kshlerin Course,San Diego,California,San Diego County,91945,33.04157626019968,-117.05842788190279,159880.0,2399.45
a6690882-9b53-44eb-9bf8-8f2a30213c8d,1977-02-04,,999-77-6682,S99977541,X70381179X,Mr.,George991,Kautzer186,,,M,white,nonhispanic,M,Victorville  California  US,1097 Harvey Wynd,San Pablo,California,Contra Costa County,94806,37.91564901848136,-122.33947177481929,144861.24,53172.04
c11f60df-a5a7-4557-9c29-b62b88507990,1965-03-29,,999-51-1548,S99916083,X25962640X,Mrs.,Wendolyn786,Brekke496,,Hermiston71,M,white,nonhispanic,F,San Jose  California  US,495 Rosenbaum Throughway,Tustin,California,Orange County,92782,33.71280546645659,-117.83650252052101,174766.6,30221.37
df4596e3-78fe-42e9-b996-bac8a2260054,1991-12-24,,999-76-6347,S99939503,X79651042X,Mrs.,Karey608,Anderson154,,Becker968,M,white,nonhispanic,F,Pomona  California  US,986 Deckow Path Suite 87,Merced,California,Merced County,95341,37.20365525501894,-120.52949319399454,101780.40000000001,5268.34
